0,1,2,3,4,5,6,7,8,9
2920,73,15,335,56,3026,237,209,100,2482
3241,106,9,335,-33,3169,235,229,125,2112
3084,191,11,324,15,966,220,249,162,3150
2889,184,13,212,34,2342,223,249,156,2270
3052,41,10,420,83,5425,221,218,131,981
2492,55,31,242,105,674,221,157,47,716
2862,315,23,170,62,4405,153,214,199,481
3438,285,18,799,240,4832,167,237,209,2960
3173,283,18,256,-45,3448,168,238,209,1371
2804,332,5,488,91,3075,209,234,163,6411
2919,201,12,335,43,2520,214,251,169,2190
2694,56,14,30,10,1310,228,209,111,2201
3270,357,10,658,199,3466,204,221,155,1937
3182,353,14,108,10,4749,196,215,157,1388
3107,47,8,408,91,1719,223,223,134,3582
2750,291,26,67,15,1290,140,226,221,1442
2953,126,15,201,36,659,244,228,109,2329
3082,162,2,295,28,2888,221,239,154,1679
2831,51,7,212,20,2460,224,225,137,2831
3163,64,6,120,-5,1989,226,228,136,573
2879,107,8,335,36,1328,234,231,129,1022
3121,306,16,30,-5,2571,174,229,195,726
2307,358,29,365,150,726,164,175,139,779
2325,342,13,67,23,1189,192,219,166,190
3199,48,7,85,-13,2713,223,225,138,2335
3167,278,11,573,201,1650,189,242,192,778
2821,152,4,180,17,3300,224,239,151,6152
2882,101,7,180,1,2062,233,230,130,2801
3188,303,26,524,188,564,140,217,213,1922
3270,175,22,649,0,3925,226,245,140,1405
2939,219,12,433,43,5903,206,251,180,5927
2383,53,21,242,33,962,226,189,86,774
3274,332,12,1018,134,1765,191,224,172,725
2983,277,10,330,76,1557,192,242,189,1411
2906,354,7,192,20,1919,209,228,157,1452
3225,37,16,210,5,2611,218,204,118,1374
3191,135,6,30,0,3604,230,237,141,3384
3058,340,7,323,34,883,205,230,163,1110
2638,340,21,180,51,2067,171,204,169,1584
3297,327,13,642,197,3479,189,225,176,3585
3123,135,10,85,14,2841,236,236,130,3415
2622,202,16,331,83,1477,211,253,172,1961
2790,332,18,134,26,3192,175,214,177,993
2642,333,7,335,-4,1124,203,230,166,1490
3295,349,14,67,27,3439,193,215,161,1650
3116,186,6,170,11,1124,221,245,158,1873
3044,346,10,551,53,5643,201,225,162,5273
2776,115,9,175,15,2820,236,232,127,2018
2958,42,11,323,22,4121,222,216,128,4847
3224,53,10,0,0,2495,226,219,127,2809
2984,349,7,454,8,5325,207,228,160,1506
2918,167,4,42,-1,2239,223,241,153,1921
3201,279,23,283,71,4738,152,236,221,3261
3211,140,14,85,24,4431,240,235,121,3554
2921,144,19,309,83,2989,244,232,109,3238
3460,155,26,150,53,4072,240,231,103,4004
3276,352,15,256,51,1825,193,213,158,474
2780,0,1,242,36,2112,217,236,156,2526
3276,263,16,300,59,3456,179,246,205,1850
3182,351,14,454,45,1897,195,215,158,626
2975,84,9,0,0,1829,233,225,125,3613
3142,9,14,150,19,3129,203,211,144,3225
3026,45,13,218,0,1723,223,210,119,1254
3234,15,13,618,43,3060,208,213,141,3596
2862,22,19,134,14,1436,205,197,123,920
2927,84,7,0,0,811,230,228,131,1328
2820,35,11,212,5,2617,219,215,130,3730
3287,158,7,1020,171,2290,228,241,147,2268
2684,81,6,175,29,1707,228,230,136,6631
3404,44,33,618,189,2287,208,150,53,1922
2845,137,8,319,61,2148,233,237,135,1550
3047,293,14,503,-73,1818,180,236,196,1900
2816,168,22,127,68,1836,231,242,131,1099
2692,339,16,30,7,1956,184,215,169,6423
3191,143,12,408,75,2613,237,237,129,2940
2867,89,37,466,237,930,246,156,5,646
3030,3,12,180,43,979,203,216,150,1909
3007,60,8,108,4,3001,226,224,132,1666
2150,342,30,210,107,255,146,182,166,757
2635,110,18,30,2,2347,248,217,91,2521
3136,152,7,42,4,6527,229,240,144,2100
3014,196,4,180,17,2537,219,243,160,930
2777,315,26,420,218,1154,142,208,202,841
3137,291,7,342,38,1027,199,239,179,1233
3051,111,12,67,7,3411,241,227,114,541
3033,352,7,85,6,960,208,229,158,2072
2790,198,18,150,-4,1657,211,253,170,1080
3071,167,9,85,7,2371,227,244,149,3615
2835,258,18,450,140,927,175,248,210,1822
3141,81,7,417,75,192,230,227,129,1209
3233,264,2,228,18,860,214,240,164,1080
2792,297,1,124,5,3154,216,238,160,5378
2995,9,16,67,15,4457,201,207,141,182
3047,4,10,67,6,3605,207,220,151,642
3042,39,13,300,62,1449,220,210,122,2296
3305,19,11,492,192,977,212,216,140,1866
2623,63,2,180,11,757,221,234,150,994
2027,176,25,67,21,323,223,244,138,579
3280,259,24,424,98,4237,155,245,223,2353
2932,96,7,484,13,4286,232,229,129,4584
2719,82,13,497,119,1476,238,216,107,2372
2802,48,12,319,-11,1075,224,213,120,2554
2879,47,24,234,49,351,220,182,84,1570
2890,121,15,85,13,3097,244,227,108,1639
2872,355,10,30,3,3203,204,222,157,2619
3165,259,10,201,57,2642,197,246,187,937
2147,161,34,242,128,518,231,224,94,234
3097,50,27,361,82,4607,220,171,69,3048
2485,83,16,90,18,618,241,210,95,361
3293,66,21,540,14,1541,235,194,81,1563
2667,216,23,270,-16,2313,191,254,191,1890
3392,39,16,603,153,3061,219,202,113,2250
2656,188,27,182,71,1752,211,248,154,2724
3103,115,18,247,80,2804,248,219,93,1231
2703,327,25,108,40,2192,151,203,187,2502
2900,50,15,309,31,3215,226,206,110,2725
2583,293,16,351,113,641,174,235,201,582
2921,93,10,212,17,4513,237,224,118,3933
3068,192,33,457,131,3680,197,243,155,1146
3167,221,4,85,5,4560,215,244,166,1173
2962,63,12,127,6,934,230,216,117,1549
2669,66,5,150,12,190,225,230,141,955
2910,287,14,108,26,3195,179,238,199,1681
2403,128,19,134,49,108,248,224,96,595
2779,332,22,120,26,1632,165,207,179,1167
3185,202,9,180,10,3606,216,249,167,4555
3070,112,15,630,67,2730,245,223,103,2719
3146,40,11,234,33,3929,221,216,128,3196
3244,30,9,458,39,3137,218,220,138,3819
2531,349,14,418,44,900,193,216,160,1259
3203,143,25,720,49,1104,246,225,92,2497
2930,51,13,90,2,4554,226,212,118,4507
2925,5,10,420,32,685,208,221,150,1822
3448,6,7,573,109,1664,211,226,152,1340
3280,96,21,467,99,3960,248,205,75,990
2989,250,11,95,10,1959,196,248,190,1302
3069,291,8,90,4,1543,197,239,181,1764
3135,345,15,255,42,3108,190,216,164,2420
2508,186,22,30,12,1154,217,249,155,1332
3201,54,32,170,106,4818,219,155,46,1657
3341,24,16,1064,248,1475,210,205,128,2954
2978,35,19,192,19,5057,214,194,108,2942
2380,92,27,60,34,430,250,187,48,853
3074,103,13,30,-8,2227,242,222,108,3427
2413,333,28,85,39,659,144,190,179,1465
3096,333,10,30,5,3966,198,228,169,1860
3151,226,13,450,84,5946,201,252,186,1852
2906,331,14,42,10,836,186,222,175,2042
2916,157,12,0,0,4983,233,242,138,350
2926,20,9,579,42,1360,214,221,143,1165
2896,321,20,421,184,1295,165,217,190,2370
3375,20,8,270,26,1814,215,224,145,5000
3385,289,14,424,91,1208,181,238,197,2947
2854,293,22,150,86,3799,151,228,215,5716
3050,39,12,285,13,6627,220,213,126,2839
3170,260,27,201,42,2067,145,243,229,3231
3284,71,19,30,-13,2486,237,198,84,4045
2709,358,24,192,105,1233,176,189,145,769
3244,305,11,509,80,4267,188,234,186,888
2729,22,8,0,0,1276,215,224,145,1924
3030,83,12,234,17,1782,237,218,110,1710
2645,12,15,30,7,1348,203,208,140,6326
2895,23,13,361,59,2484,212,213,135,2148
2633,42,13,541,63,2995,222,212,123,2871
3000,190,13,644,107,150,219,250,161,726
3266,1,9,150,13,4187,207,223,153,1677
2107,124,11,0,0,1107,238,232,124,589
3256,249,12,551,121,443,195,249,191,2322
3414,170,14,633,85,1266,230,245,143,3977
3139,114,9,180,-22,3368,236,231,125,5011
2900,42,6,0,0,5731,221,226,140,1124
3220,33,13,42,8,1307,217,210,126,2490
2777,327,20,108,0,1380,166,212,184,1897
3303,39,3,120,-3,5576,220,232,149,642
3136,329,13,789,-13,4228,187,223,175,3798
3595,105,29,953,310,2467,254,191,44,1249
3232,78,11,741,116,2042,234,220,116,2663
2770,43,8,390,13,1436,222,222,136,1130
2802,81,5,430,46,1944,226,231,140,2107
2657,106,21,108,41,1350,250,209,77,641
2991,293,15,255,69,870,177,236,199,962
3350,79,9,674,155,541,232,224,124,404
2645,18,2,218,11,711,217,234,154,1645
3080,49,16,85,26,2981,225,203,108,5815
2782,14,9,0,0,1077,212,222,147,2166
3098,68,15,201,25,4326,234,209,102,3346
3169,203,16,216,73,3059,210,253,173,981
2656,122,6,300,22,808,231,235,137,1723
3014,268,16,691,114,5794,177,245,206,4303
3142,13,12,124,3,3004,208,216,143,3371
2783,85,17,180,62,2577,242,210,92,4211
2995,72,11,218,4,2676,233,219,117,1448
3124,181,12,558,51,306,224,247,155,1756
3207,321,6,228,34,967,204,234,169,127
3273,108,11,450,49,1260,239,227,118,2282
2797,100,35,175,125,1359,251,169,15,902
2417,334,16,216,39,769,182,217,174,577
3407,327,18,524,185,942,172,216,182,1318
3160,185,12,124,12,301,222,248,157,1411
2986,21,3,537,1,1770,217,232,152,1116
2954,283,8,150,39,3054,199,241,181,1332
2398,83,24,30,11,648,245,192,63,1110
2767,133,22,42,16,2165,249,223,90,850
3180,351,13,30,0,1825,196,217,159,1965
3017,74,10,90,8,3540,233,220,119,2016
3113,168,33,379,46,1682,225,231,110,1463
2603,171,5,270,116,750,223,242,154,1001
3465,315,10,524,96,5007,192,232,179,4387
2772,134,15,30,-1,541,243,232,114,242
2974,213,7,323,37,3974,214,246,168,2282
3079,356,12,216,9,2525,201,219,155,2287
2805,44,15,212,44,2281,222,206,115,3479
2696,357,29,120,61,1345,163,175,141,2634
3004,350,14,417,0,258,194,216,159,1266
3104,295,16,488,-34,2081,172,234,201,612
3192,151,15,277,59,1110,238,239,127,1950
3036,105,15,85,15,805,244,220,100,1328
3182,279,3,228,6,4972,211,239,166,2402
2818,330,11,60,11,1434,193,226,172,1921
3050,61,12,591,239,510,230,215,117,916
3383,253,9,443,50,3654,199,246,185,2250
2633,37,17,124,36,2268,217,201,114,1167
3186,122,16,395,81,930,245,226,104,1956
3260,45,12,474,85,871,223,213,122,2122
2728,93,27,201,73,1704,250,187,47,1410
2883,150,9,90,5,3697,232,240,139,3735
2962,322,17,170,48,4457,174,221,186,2254
2550,125,6,124,3,808,230,236,139,808
2883,326,10,124,26,2854,195,229,173,1939
3185,175,10,330,17,3432,226,245,151,589
3190,142,13,242,71,1907,239,237,125,2701
3110,54,10,162,24,3529,226,218,125,1140
2972,212,10,782,76,6042,211,250,173,5702
2941,202,10,42,4,3857,216,249,168,2024
2797,81,32,190,125,1338,243,166,27,882
3412,221,21,488,157,3539,189,254,195,819
2777,325,16,319,80,1442,178,220,181,1361
2621,182,28,309,137,1045,216,245,143,984
3008,344,9,60,11,2462,203,226,162,924
3245,249,7,300,34,4763,204,246,179,752
3195,270,2,350,25,5939,214,239,163,2060
3156,137,11,134,24,1087,237,236,128,1731
3070,265,13,480,141,5950,185,246,199,1565
2681,50,7,0,0,1485,224,224,135,3607
3294,62,22,616,152,1405,233,189,79,5134
2613,113,2,371,61,1323,222,237,151,1423
2882,169,14,450,36,1559,230,245,144,755
3215,339,12,108,14,1392,195,223,167,474
2161,42,23,424,93,443,216,182,90,750
2695,314,15,95,28,1215,177,226,189,1839
3132,141,6,277,21,212,230,238,142,5708
3082,73,17,60,-15,2555,237,206,94,1869
3033,225,7,277,49,3085,211,247,172,598
3191,8,23,511,0,3612,187,188,132,3013
2338,7,30,216,36,1320,170,166,121,760
2957,357,24,242,78,2581,176,190,146,1289
2953,78,6,0,0,4664,227,230,137,2311
3488,105,16,830,203,2431,245,219,99,1187
3410,54,13,277,61,3014,227,211,115,1423
2971,50,11,323,34,3735,225,216,124,2304
3221,68,23,404,79,1384,236,189,73,4951
3080,314,13,446,14,2139,184,229,185,2497
2924,290,16,153,43,4014,175,236,201,742
3158,335,7,391,14,5934,205,231,165,1020
3233,51,12,124,18,1756,226,214,120,2405
3187,133,16,60,10,1622,244,230,109,2748
2926,12,7,459,7,4342,213,226,150,4652
3110,135,4,180,8,4429,226,238,146,1633
3004,82,12,424,-15,1650,236,219,113,1194
3119,225,13,108,16,5325,201,252,185,1290
2883,286,34,721,359,999,109,217,237,1825
2349,117,13,242,114,875,241,228,114,424
2714,79,5,170,21,2290,226,231,139,5070
2978,225,37,153,-2,3097,144,244,212,1041
2615,130,7,85,7,1507,233,236,136,895
2786,47,17,60,7,3209,224,200,105,778
2401,41,10,402,159,1571,221,219,132,752
2834,335,7,270,38,2228,205,231,165,1905
3109,117,28,67,20,918,254,200,53,1025
3392,27,24,285,111,2385,201,179,104,1154
2955,354,7,30,0,4601,208,227,157,5480
2728,126,25,175,9,2885,252,214,74,1259
2731,108,6,437,42,2114,231,233,136,5985
2752,3,16,120,20,3061,196,207,146,6246
3165,45,9,466,72,2737,223,220,131,3638
3386,293,14,404,85,3628,180,236,196,1657
3150,12,6,30,1,4410,214,228,151,1864
2916,90,3,295,16,4752,224,234,146,4667
2322,336,24,60,3,911,158,198,175,1019
3001,246,9,764,101,5961,201,247,184,6227
3198,286,7,210,17,2907,201,240,179,1383
2990,345,30,234,78,2576,148,179,160,2032
3186,23,16,446,110,660,208,203,128,1805
2847,81,6,134,2,1040,228,230,136,2563
2904,137,10,108,0,1380,236,236,130,1883
3099,156,14,430,40,421,235,241,132,1301
2655,339,25,201,69,1976,158,194,170,1538
3101,155,11,216,-1,1033,233,241,138,1677
3229,270,6,666,99,594,204,242,177,664
3257,148,17,660,69,1477,241,236,118,2379
3025,315,7,108,5,4484,202,235,172,992
3125,15,5,162,13,3966,216,230,152,1616
2961,96,15,603,165,1008,243,217,99,1140
3117,9,23,937,-37,1146,187,187,130,1655
2873,20,9,366,60,3582,214,221,143,2966
2884,56,13,150,-8,342,228,213,116,577
2709,86,24,210,76,1048,246,193,63,999
3231,145,13,127,11,3316,238,238,128,840
2936,174,15,914,150,2486,228,246,146,1455
3140,268,13,323,74,5762,186,245,198,2287
3759,349,14,979,313,5129,193,215,161,3245
2913,280,11,192,46,4137,190,241,191,5890
3072,0,1,30,0,3557,217,236,156,2271
3391,128,8,301,52,1847,234,235,133,3087
2700,175,8,175,22,2059,225,245,153,1690
3035,131,5,60,1,3242,228,237,143,5429
2264,95,31,90,50,1440,251,177,29,716
2890,20,17,180,35,1450,206,202,129,859
2818,334,13,30,1,2160,190,222,171,960
2753,122,4,319,32,2341,228,236,143,6173
3230,93,34,85,30,2682,249,167,0,306
2789,226,20,255,88,765,187,254,198,2040
3103,260,19,300,44,5778,172,247,212,1950
3008,78,10,458,183,2007,234,221,118,2975
3179,316,25,497,13,696,147,211,200,1776
2982,39,9,450,37,4387,221,220,134,5569
2407,270,32,60,21,469,123,232,239,450
2945,137,12,600,45,4740,238,235,126,5316
3005,74,30,234,76,1973,239,169,39,3025
2766,261,35,212,120,973,114,232,243,1560
3054,311,13,342,72,3042,183,230,187,1091
2473,331,13,391,115,785,189,223,174,1218
2981,185,8,95,4,1848,222,246,158,3783
3011,312,6,470,96,2754,203,235,172,1530
2751,99,18,660,127,1477,246,213,89,812
3237,82,38,60,37,2755,240,147,0,301
3055,177,15,124,17,1595,226,247,149,2311
3201,74,7,319,33,4067,229,227,132,1290
2181,285,39,150,95,330,86,206,244,564
3349,210,10,95,14,2598,212,250,172,693
2502,88,7,242,-11,990,231,229,131,4838
3141,356,10,212,31,1748,204,222,156,2563
2685,46,14,153,34,2602,224,208,115,924
2467,5,24,127,34,636,182,187,135,1465
3050,170,21,418,-16,1666,230,244,135,1342
3300,337,12,309,72,3952,195,224,168,1351
3146,69,20,192,79,4977,237,197,83,1610
3266,39,15,300,63,4315,219,205,117,1989
3276,149,21,433,116,1774,242,234,110,1356
3158,313,19,313,73,1224,164,221,196,939
3223,223,12,510,83,1984,204,251,183,2040
3060,283,17,234,55,2503,171,238,206,1680
2854,40,11,162,9,3207,221,215,127,4724
2988,21,15,509,-31,726,208,206,132,582
3196,311,9,547,21,713,195,234,179,994
2754,47,8,190,31,2452,223,223,134,6832
3160,149,21,212,69,4917,242,233,109,1450
3189,113,2,201,1,5603,222,237,151,3072
2620,95,11,201,34,1206,238,223,114,566
3202,36,6,228,21,5672,220,226,142,2329
2594,63,4,134,-2,424,224,231,143,6158
2968,331,19,153,28,1813,172,213,179,659
3019,10,5,360,-15,2671,214,229,152,1530
3206,37,23,150,-4,1544,212,181,94,2728
3273,153,14,30,2,1292,236,240,132,3302
3140,21,25,362,114,1020,195,179,111,1463
3207,43,8,67,-11,2965,222,222,135,1921
3038,180,1,277,46,1129,219,239,157,1926
2735,37,10,0,0,2240,220,219,133,1440
2573,20,19,120,22,1533,204,197,125,1448
3177,142,17,153,16,872,243,233,114,2192
2856,2,14,0,0,5468,200,214,150,684
3155,238,13,331,46,175,196,251,191,3073
3388,354,17,108,21,5193,189,207,155,3630
2756,56,14,488,8,1637,228,209,111,2121
2535,357,23,60,8,1215,178,193,148,1784
2772,269,15,150,40,216,181,244,202,2214
2980,262,7,510,4,5276,204,244,179,1640
2975,295,10,509,56,5531,193,238,185,3892
2912,240,26,360,92,1154,161,250,218,134
2948,148,17,67,3,4540,240,236,119,3241
3123,235,8,134,16,3609,207,247,178,1048
2639,34,5,212,-7,511,219,228,145,1672
2988,321,17,553,68,5197,175,222,186,1789
2952,106,17,170,39,3412,246,217,94,1725
3373,81,9,335,41,2563,232,225,125,1563
3166,79,16,30,-9,1461,239,210,96,2699
2966,188,14,120,37,1149,221,250,159,418
2842,165,12,247,26,3427,230,244,143,1641
2905,87,18,90,-24,532,243,208,88,2245
2997,342,23,531,178,541,167,200,167,1301
3046,144,17,362,126,1293,242,235,116,3230
3215,235,6,175,19,6088,210,245,173,1539
2690,124,11,417,-31,685,238,232,124,153
2118,52,35,228,170,268,214,145,38,124
2971,205,5,285,90,5331,217,244,164,926
2810,78,26,216,141,1442,242,182,54,1045
3167,211,11,210,2,2854,211,251,175,875
2894,96,9,124,0,849,234,228,125,2470
2647,16,10,175,34,1981,211,219,143,2221
3274,159,17,379,86,1124,236,241,129,2573
3100,68,15,67,-4,2694,234,209,102,1931
3000,128,18,192,40,2419,247,225,99,641
2500,128,8,180,-4,930,234,235,132,4877
2914,42,11,190,-13,741,222,216,128,2197
2904,116,6,180,0,3655,231,234,137,1679
2245,137,20,95,37,1538,246,228,101,424
2885,204,16,270,128,1660,210,253,174,1477
2915,30,12,685,299,1127,216,214,132,685
3008,23,10,212,13,4519,214,219,140,2780
3420,324,17,564,198,981,176,220,183,1342
3356,278,22,192,46,3796,155,237,219,1140
2247,146,27,350,117,1253,245,224,89,698
2880,143,23,330,103,750,245,228,99,757
3046,306,4,234,24,2165,208,237,168,1355
3032,117,14,67,7,2576,244,226,108,2034
3227,214,3,277,17,5607,216,243,163,1194
2947,312,6,30,-1,1994,203,235,172,1020
2894,147,13,240,56,902,237,238,130,2162
3314,42,11,424,123,1773,222,216,128,2373
3097,103,12,60,-2,3933,240,224,112,1231
2883,321,19,571,0,1224,169,218,188,1337
2948,34,15,612,153,2910,216,205,120,1199
3011,157,7,531,-8,1608,228,241,146,1511
3138,317,11,134,11,3622,192,231,179,1208
2854,32,11,256,11,1167,218,217,134,2306
3027,321,15,330,41,666,182,224,182,939
2943,101,15,90,17,5541,244,218,99,1471
2893,311,14,30,8,1890,182,230,187,2197
2492,86,6,0,0,301,229,230,134,3141
3126,65,21,458,80,216,234,193,81,1371
3035,125,13,42,5,2569,241,230,116,3061
2715,59,17,234,80,872,231,202,98,1084
2879,278,27,201,36,2654,136,232,230,755
3212,359,14,120,33,4270,198,213,152,3108
3130,352,25,192,69,1006,167,188,152,2024
2829,89,16,192,28,212,242,213,97,85
2518,80,37,366,120,1165,240,150,8,797
2761,349,7,162,20,983,207,228,160,2040
2888,341,19,42,15,5484,176,208,169,895
3210,139,5,0,0,5872,227,238,145,920
2756,37,16,582,84,618,218,202,116,1292
2851,68,15,201,72,2700,234,209,102,2821
2664,104,13,335,52,741,241,223,110,1342
2792,46,13,90,22,3458,224,211,119,2912
2914,89,26,60,-30,1146,248,189,54,1587
2949,112,8,509,21,1048,235,231,128,2108
3250,27,18,212,61,1050,210,199,120,1624
3227,306,28,470,141,417,131,211,214,1123
2282,317,29,180,90,912,133,201,201,1448
3168,59,26,454,-26,834,229,177,66,1256
3195,112,15,390,57,573,245,223,102,2090
2627,185,11,42,4,1980,222,248,158,1024
2518,308,11,330,35,330,190,233,184,1786
2527,45,5,474,14,983,222,228,142,3967
3034,171,9,283,46,2317,226,244,150,1252
2849,309,6,518,102,1984,203,236,172,891
3081,22,4,361,49,1150,217,230,150,1307
3035,55,18,365,68,4911,229,199,97,1606
2026,46,19,180,11,390,222,195,101,469
2732,187,6,272,37,2589,221,244,158,5035
2691,56,18,228,74,2402,229,200,98,878
3145,307,14,120,43,2671,180,231,191,631
2670,23,7,120,0,1723,216,225,145,5332
3208,5,20,192,27,1896,190,196,139,1694
3087,160,21,1064,185,3221,236,239,122,1597
3159,7,12,150,17,3182,205,215,147,4993
2596,103,8,256,26,2955,233,230,130,2704
3212,40,15,42,-1,1678,220,207,118,2412
3213,45,7,30,-5,2856,222,225,138,2692
3194,270,4,0,0,5896,210,241,170,1450
2994,145,16,212,32,1556,240,236,120,2221
2851,68,7,228,54,2475,227,226,133,3074
2336,140,24,85,33,902,247,225,91,841
3230,55,16,446,114,4991,228,205,106,2828
3009,20,6,828,214,2880,216,228,149,1036
3061,188,13,234,35,2042,220,249,160,1592
2877,250,21,212,57,2203,169,249,215,1865
3045,74,10,150,5,2033,232,222,122,1565
3069,39,3,0,0,1478,220,232,149,3036
3445,210,21,124,70,3221,199,254,183,1703
3418,143,12,42,0,3151,238,237,127,1048
3231,345,11,42,5,3605,198,222,163,4140
2756,108,12,85,7,1655,240,226,115,2609
3163,291,7,108,18,2546,199,239,179,999
3138,270,5,42,2,696,207,241,173,2400
2701,231,31,134,86,323,156,249,215,1557
3225,207,3,0,0,1945,217,242,161,190
2889,53,25,382,94,3221,225,179,74,841
3243,81,10,108,24,2616,234,222,118,2687
2717,52,9,497,-33,1388,225,221,130,1410
2887,144,4,404,39,2741,226,239,148,2363
3274,79,20,108,9,2341,242,201,81,2763
2920,17,10,218,25,750,212,219,144,1622
2861,95,22,376,113,2456,249,202,71,382
3119,25,4,418,38,1765,218,231,150,2886
2904,144,11,190,24,3928,236,238,131,4036
2995,62,17,509,4,6470,232,203,98,2881
2837,101,7,120,16,3666,233,230,130,6317
2592,23,12,67,8,1048,213,214,136,1630
2546,108,8,182,25,0,233,232,130,648
3103,284,6,0,0,858,204,240,176,1879
2544,48,6,212,-6,691,222,227,140,42
2622,343,24,85,30,966,163,195,165,2313
2407,123,20,60,13,872,249,221,91,1114
2596,234,22,420,170,2185,177,253,207,324
2997,4,24,342,78,2648,181,186,136,1401
2934,58,9,30,9,2110,227,221,128,2929
3288,219,10,511,61,4195,208,250,177,2105
3008,94,7,297,20,5365,232,229,130,5149
3011,19,25,324,135,1952,193,179,113,2513
3080,101,4,510,-28,6407,226,234,144,2966
3111,299,2,175,39,1350,212,238,164,2975
2869,67,13,127,22,1354,233,213,110,1645
2338,214,16,300,81,858,203,254,183,674
3139,218,11,446,66,6196,208,251,178,1972
2759,112,16,417,125,2620,246,220,97,2100
3136,118,13,95,-1,1790,242,228,114,2065
2675,4,7,277,58,1409,211,226,153,1387
2879,233,33,150,68,1288,148,247,219,234
3130,173,8,658,-14,480,225,244,152,1742
3265,66,10,930,-25,1615,230,219,121,2724
2751,69,7,339,35,1621,228,226,131,2058
2283,319,19,30,10,1530,169,220,189,591
2989,88,7,95,13,5019,231,228,129,1182
3277,325,29,175,63,2589,137,195,191,2700
2261,344,8,67,5,1323,203,227,163,532
3341,147,8,108,19,1790,231,239,140,3216
2743,32,10,0,0,258,218,218,134,2509
3431,288,31,108,17,3104,120,220,232,1995
3073,172,7,175,8,2491,225,244,152,3578
2633,135,6,150,-6,1032,229,237,142,726
3525,105,26,824,240,2363,253,199,58,1317
2290,324,20,255,120,644,167,215,186,433
2663,8,23,180,80,1455,187,188,132,6560
3203,34,19,518,149,3645,214,196,112,1834
3024,196,7,30,1,2524,219,246,162,1487
2973,34,9,0,0,4484,219,221,138,2048
3238,89,17,309,71,800,243,211,91,902
3278,333,14,268,55,4391,186,221,174,2059
2945,24,10,201,18,4634,215,218,139,3990
2911,46,17,60,10,2295,223,200,105,1687
2428,29,26,108,27,1187,202,175,98,892
2857,143,17,150,38,2613,242,234,116,2059
2977,247,6,67,1,1438,207,245,176,700
2483,332,27,218,77,987,149,196,180,1087
3424,243,10,30,5,5329,201,248,184,3903
3116,292,12,120,16,3270,186,238,191,5050
2737,19,9,295,55,2001,214,222,144,2005
2690,358,14,190,99,977,198,213,153,2377
3368,311,5,323,29,1290,205,236,170,2236
3118,156,19,1170,212,3150,238,238,121,1503
2721,68,8,228,11,1337,228,225,130,807
2830,92,26,404,169,1698,249,189,52,1521
2871,250,31,124,61,1831,140,244,231,1106
3275,227,26,134,32,2364,173,253,207,2873
2981,5,8,150,36,3131,210,225,152,1392
3276,111,3,270,9,5039,225,236,145,618
3299,8,14,402,56,1398,203,212,145,1924
2354,298,30,85,16,1380,124,214,223,874
2846,265,8,0,0,679,200,244,182,534
2831,197,25,306,0,1172,205,251,168,1749
2836,50,23,150,48,4073,223,183,82,1063
2820,104,36,108,75,2161,252,169,10,659
3331,150,10,124,48,2546,234,240,136,3535
3042,23,10,379,12,1879,214,219,140,1369
2710,56,14,360,86,1380,228,208,110,524
3287,192,24,201,-33,2900,210,250,162,443
2333,2,5,124,1,258,212,229,155,1328
2991,237,11,351,91,5254,200,250,186,1253
2178,172,21,30,11,323,228,245,138,446
2833,66,16,30,10,876,234,206,100,384
3180,254,15,342,64,5790,183,249,203,3184
3068,280,5,240,11,268,205,240,174,1233
2895,93,10,319,62,2964,236,225,120,2208
3103,69,11,150,35,5228,231,219,119,764
2852,291,14,90,9,1282,180,237,197,1340
2967,136,16,228,59,2021,243,232,113,1048
2529,219,10,150,28,1087,208,250,177,992
3034,346,4,569,62,5560,212,233,159,6512
3277,29,12,67,37,5280,216,213,131,124
3375,21,13,331,35,3247,211,212,135,1790
3108,21,30,309,47,1350,184,160,97,1590
2703,23,4,180,4,42,218,231,151,722
3398,86,11,443,113,2040,236,222,117,1589
2978,146,2,270,5,2525,221,238,153,2016
2542,339,19,201,87,658,176,209,170,450
3317,141,14,537,136,4052,240,236,123,1158
3109,222,17,671,114,6004,197,254,190,1666
2600,61,12,124,31,1626,230,214,115,4456
3114,108,9,420,48,2451,237,229,123,2563
3333,86,12,268,18,1865,237,221,113,2789
2556,11,24,210,67,2040,187,184,126,722
3123,117,14,150,32,5094,243,226,109,1552
2133,19,34,150,-47,636,174,148,90,577
2859,49,15,201,27,779,225,206,111,134
3242,225,14,0,0,2482,200,252,187,495
3415,117,4,757,-77,840,227,236,143,376
2570,193,37,120,-36,433,189,240,155,924
3335,49,24,60,22,3918,222,181,81,1565
3279,11,4,30,0,3944,216,232,153,3783
3197,45,6,362,9,5749,222,226,139,2930
2860,237,20,443,236,750,181,253,205,1756
2926,174,2,95,1,1015,220,240,156,2240
3237,165,3,558,58,4636,222,240,154,2711
2811,35,12,30,1,2263,219,214,129,2821
3845,22,3,966,396,4745,218,233,153,2802
2871,168,20,60,12,1080,231,243,134,2029
2679,7,30,228,65,886,170,166,121,1770
3009,181,9,664,99,1758,223,246,156,2180
3537,310,22,218,103,2771,156,220,201,2210
3279,309,3,0,0,3369,211,237,165,1650
3206,333,5,350,64,371,208,233,164,2032
3064,153,11,335,65,5302,233,241,138,3326
2424,297,11,272,80,1074,189,237,187,1433
3157,213,15,339,70,2016,206,253,180,765
3253,0,10,677,177,864,205,221,153,2074
