0,1,2,3,4,5,6,7,8,9
3266,135,7,767,118,6164,231,237,139,1620
3432,217,5,400,37,2748,215,245,167,1931
2993,221,9,60,8,1338,209,249,176,1900
2642,32,12,323,19,3196,217,214,130,2915
2725,105,10,323,36,2167,237,228,120,5728
3273,7,8,212,40,3031,211,225,151,2313
3079,162,6,255,15,1412,226,242,149,1598
2940,336,12,255,31,1025,193,223,170,618
2782,45,11,180,3,350,223,215,125,825
3265,330,14,420,81,350,185,222,176,1521
3213,84,13,636,292,1706,238,217,107,2910
2991,42,17,30,0,212,220,199,109,1318
3149,31,3,0,0,295,219,233,151,1593
3252,319,13,150,34,4287,186,227,181,1952
2938,135,7,350,50,3313,232,237,137,1774
3045,34,14,120,34,1148,217,208,123,1149
3168,138,7,1259,193,3000,231,238,139,1834
3139,0,4,677,-26,630,214,232,156,1655
3011,260,5,750,115,5901,207,243,174,6373
2961,27,11,300,57,859,215,217,137,2002
2786,222,21,60,29,1724,189,254,195,1207
3304,211,19,283,87,3296,200,254,183,598
2879,33,18,120,54,1666,214,198,114,2791
2942,50,13,510,29,4700,225,212,119,3034
2098,58,29,95,34,150,226,168,56,474
3293,106,12,641,155,871,241,225,112,2177
3055,24,10,1018,236,1271,215,218,139,2499
2892,143,15,256,79,2106,240,235,120,1106
3168,32,26,638,250,2148,205,174,93,2371
3231,217,5,134,17,4927,215,245,167,510
3143,72,2,228,14,2523,222,234,149,1409
2498,104,2,150,17,895,222,236,150,4601
3113,6,17,618,15,1855,196,204,142,3331
3064,90,14,212,40,3479,240,218,105,2781
2916,258,18,234,108,1753,174,248,210,1140
3126,25,10,242,33,2867,215,219,140,3453
2753,69,32,175,61,1518,234,161,33,1415
2679,351,11,268,48,1465,201,222,159,1490
3052,270,17,661,-68,2240,173,244,209,1471
2622,209,32,134,75,1798,178,249,185,300
3076,123,11,228,28,3864,239,231,121,379
2949,348,8,60,9,3101,205,227,160,1290
2788,97,10,351,29,1848,236,226,120,949
2501,68,5,0,0,1291,225,230,139,808
3221,198,3,390,47,698,218,242,160,751
3067,0,1,513,63,5842,217,236,156,4161
3239,23,5,30,1,3129,217,228,148,2825
2393,81,28,335,186,1530,244,178,44,242
2437,174,29,150,51,162,222,240,129,841
2936,251,17,301,30,5775,181,250,205,2506
3282,292,15,95,30,4644,178,236,198,845
3502,44,17,792,268,2227,221,200,107,1635
3082,48,21,85,1,3883,223,190,93,771
3324,162,20,95,23,2400,235,241,128,339
2959,276,7,484,53,5597,200,242,181,2413
2659,153,17,170,19,994,238,239,125,603
3324,326,36,335,34,2764,109,175,192,2532
2588,84,11,404,152,424,235,222,117,247
2810,111,15,234,57,1874,245,222,102,792
2722,30,10,306,51,2306,217,217,135,2092
3130,124,5,277,19,212,229,236,140,5625
3184,189,17,680,-34,792,219,250,159,2054
3133,133,9,313,25,2164,235,236,131,2612
2978,315,5,108,19,4775,206,236,168,5552
3063,123,25,127,38,3272,252,212,71,2293
3079,49,26,192,23,4849,220,173,72,3078
3060,112,12,258,75,3732,240,227,115,2533
2780,165,5,30,-3,4325,224,241,152,5134
3210,111,7,0,0,2333,233,232,131,2974
2982,127,16,459,38,2698,245,228,107,2524
3192,46,17,661,111,1530,223,201,107,3408
3287,276,13,30,5,2984,185,242,197,721
3089,6,10,67,6,4368,208,222,150,3379
3146,68,10,255,8,866,231,220,121,2170
3045,165,27,218,72,2828,232,236,117,1490
2513,207,20,150,46,2136,203,254,179,362
2843,59,21,108,42,2271,230,192,85,2290
3254,140,16,210,56,1691,243,233,114,1613
2862,235,13,85,24,752,197,251,190,60
2210,321,38,95,103,285,99,174,200,551
2797,216,9,60,1,2342,211,249,173,1674
3163,38,27,690,282,759,209,170,81,1864
2727,87,10,67,14,2130,235,224,119,1376
3409,16,23,301,116,2555,193,184,121,2471
3177,125,17,153,28,1213,246,225,101,1907
2406,79,16,361,132,360,239,210,96,1044
2910,333,17,60,18,518,180,216,175,1712
3055,72,6,30,-1,1276,227,228,136,3101
2841,321,27,175,78,323,141,202,196,1015
2893,239,1,234,61,895,216,240,161,1572
3006,62,13,283,-5,2382,230,213,113,2619
2530,165,5,270,9,228,225,242,151,1442
3317,302,16,339,70,947,173,231,197,1411
3316,275,32,443,34,2049,117,227,239,3165
3220,162,22,510,-110,366,235,240,124,3264
2949,140,4,361,33,3988,225,238,148,5883
2804,62,9,277,-9,1116,228,221,125,2563
2722,95,25,124,70,150,250,194,57,1131
2891,76,15,234,84,242,237,212,102,882
2698,61,11,255,25,1731,229,217,120,6204
2934,237,18,127,34,450,184,253,202,1426
2326,58,17,450,173,1165,230,201,98,495
3314,58,21,518,30,2940,230,192,86,1146
3147,49,18,268,76,3429,225,197,100,1565
2353,277,24,228,83,1170,150,237,223,277
2921,90,9,42,5,1635,235,225,121,1273
2742,132,7,600,118,1406,232,236,136,760
3271,155,9,566,80,5914,231,241,142,2922
3236,319,16,85,21,3273,178,224,186,4174
2689,94,4,0,0,90,225,234,144,914
2776,252,1,234,4,2821,217,239,159,2100
2794,22,9,420,94,2293,214,220,141,2394
2224,301,22,180,87,1126,152,224,210,755
3276,29,15,360,111,3434,213,206,125,2059
3285,339,9,706,124,1298,200,227,166,1661
2869,222,26,85,28,598,178,253,201,1651
2950,62,14,42,-3,902,231,211,110,1376
2834,306,20,0,0,5409,162,225,202,4712
2413,88,34,60,19,666,246,163,16,1144
2430,300,28,309,-4,600,130,215,220,1691
2924,98,19,480,128,1034,247,209,82,782
3317,337,17,150,35,1913,180,213,172,1964
3345,206,21,595,198,1315,201,254,179,4222
2666,99,15,30,-8,1782,244,218,99,108
2190,298,30,95,45,1231,123,213,223,677
3168,171,26,510,-64,2028,228,241,128,1243
2338,63,26,60,19,883,232,178,63,997
3139,303,14,212,32,5305,181,233,192,532
3103,60,16,268,66,3342,231,205,102,2922
2552,82,13,216,41,660,238,216,107,150
3026,39,19,997,157,2581,217,194,105,1263
3031,75,13,351,56,2947,235,216,110,6563
3111,14,11,450,94,1528,210,217,144,2706
3031,156,6,60,8,2910,227,241,148,1433
3104,280,16,698,125,6308,176,240,204,1443
2640,89,26,212,104,960,248,187,51,966
2099,219,14,319,91,426,204,252,183,300
3163,161,10,366,69,2280,230,243,143,927
2390,306,15,218,55,30,177,230,193,541
3455,132,36,309,20,2508,250,195,38,990
2847,99,5,335,20,908,228,233,140,300
3267,261,11,297,44,3488,192,246,193,1816
2745,60,8,272,28,430,226,224,132,2634
1956,329,33,42,27,67,122,180,186,685
2747,47,11,85,17,2413,224,217,126,2241
2918,111,23,666,252,2457,252,208,71,1832
2992,92,8,365,55,4239,233,227,126,2046
3128,334,16,67,10,1355,181,217,174,2311
3239,218,21,531,124,5973,192,254,191,3060
3258,135,24,242,33,2012,249,221,85,162
2955,26,10,150,5,2353,215,218,138,2017
2918,320,12,192,37,990,189,228,180,2046
2995,88,9,30,2,874,234,226,124,908
3366,105,21,150,37,1364,250,210,79,1485
2526,74,17,234,19,484,238,205,92,1283
2742,329,1,85,1,268,215,237,159,1150
3704,329,7,1180,258,5315,204,232,167,3632
2612,23,10,309,30,1482,214,219,140,4261
3073,345,19,382,71,994,179,206,163,1230
3037,14,15,30,0,4380,205,208,137,2758
3262,345,14,541,10,4429,191,217,164,872
3213,1,16,420,14,484,195,208,149,1116
3202,75,56,201,95,3972,207,74,0,1231
2366,9,25,382,159,1091,184,182,128,67
3056,97,12,626,48,1517,240,222,110,2489
3250,29,12,67,4,2117,216,213,132,247
2333,42,19,466,109,1190,219,195,104,503
2782,193,21,391,46,1231,213,251,163,702
3153,27,3,134,14,2329,218,232,151,2616
1953,338,42,30,28,60,100,148,165,618
2876,27,21,201,39,3783,206,190,112,2773
2870,295,12,30,6,2080,185,237,192,968
3027,241,11,679,23,5831,199,249,188,4312
2828,142,8,408,55,2409,233,238,137,2780
3285,320,4,693,10,2236,209,236,165,811
2230,28,24,190,79,1490,203,181,104,192
3116,58,16,42,3,3046,230,205,103,5440
3002,155,18,0,0,849,238,239,123,1500
3090,160,17,335,66,3502,235,241,131,2770
2460,76,16,446,119,765,239,207,94,1441
3013,77,37,618,186,1321,237,146,5,671
3085,312,7,691,0,983,202,235,173,994
2968,217,10,300,52,5215,210,250,175,1878
3283,79,8,95,6,4087,231,225,126,939
3096,51,12,335,46,3822,226,213,119,4256
2813,312,23,297,164,1716,152,216,202,1465
2971,35,17,240,26,1892,216,200,114,3247
2859,80,7,30,-2,210,229,228,133,2147
3057,20,34,342,156,2214,176,147,88,1891
3009,322,16,153,13,4243,177,222,184,430
2892,138,24,300,65,964,248,224,91,446
2962,225,9,592,69,6054,208,249,178,6000
3044,314,13,67,15,4585,185,230,185,2206
2912,268,22,67,12,3127,159,243,220,2040
3004,29,2,365,43,1834,218,233,152,1290
2710,209,29,67,26,1181,185,251,186,1690
2866,359,16,150,43,2455,194,209,150,2205
3077,209,15,108,1,1692,207,253,177,659
2557,321,31,134,65,785,127,193,197,306
3229,16,16,488,78,3121,204,205,134,866
3288,190,9,360,81,1477,220,248,161,2774
2970,65,10,323,31,2503,230,221,123,2192
3119,170,5,30,-1,2389,224,242,153,2151
3249,35,23,799,167,1618,211,183,97,3087
3242,69,17,510,55,1900,236,205,95,1921
2656,191,19,313,58,2230,216,251,161,1830
3500,108,23,782,215,2348,252,206,70,1301
2728,66,11,240,60,270,231,217,117,2197
2698,47,9,457,31,916,224,220,130,1597
3132,89,12,323,50,1950,237,221,113,3245
2752,75,10,351,2,1613,233,221,120,1779
3083,272,8,95,7,2315,198,243,184,2135
2838,13,23,361,144,2796,192,187,125,1897
3373,184,13,649,115,4412,223,249,156,2525
2623,198,22,201,-16,1124,207,252,170,908
3032,299,7,319,80,579,200,237,177,721
2979,36,8,1050,213,2683,220,222,138,853
2714,151,23,30,11,2300,242,233,107,607
3123,240,4,0,0,3180,212,243,168,1422
3025,61,28,150,27,5125,229,171,56,2255
2760,216,16,30,-6,3059,202,254,183,1921
2389,327,11,42,9,912,192,227,174,953
2818,57,14,218,34,2460,229,210,111,1434
2752,85,5,85,11,1725,228,231,137,741
3109,40,14,270,40,3421,220,208,119,4965
2904,311,15,306,13,2676,178,228,190,1414
2816,139,17,108,29,720,243,233,113,60
2749,321,21,30,6,1506,162,215,190,1746
2878,18,10,391,80,3278,213,220,143,510
2941,320,17,446,169,534,174,221,186,1301
2090,233,32,124,82,342,150,248,219,277
2686,33,13,285,55,1482,217,211,127,1533
3099,176,3,534,4,5228,221,241,156,1537
2360,265,19,153,54,1236,170,245,213,1443
3478,129,16,30,-4,1803,244,229,108,1869
3266,40,18,60,-5,1794,218,197,107,2777
3069,70,12,365,-14,4956,233,215,112,1234
2654,68,15,120,22,2219,234,208,101,2552
3238,337,12,120,33,3499,195,224,168,2518
2709,343,16,216,78,2581,185,213,166,1293
2300,305,23,180,98,1082,151,221,207,808
3320,192,10,743,-2,700,219,248,162,4551
2637,32,7,120,-5,1082,219,224,142,5933
2910,108,16,551,151,1591,246,220,98,997
2770,95,3,258,7,2813,224,235,147,2011
2523,69,7,446,47,636,227,227,134,3585
3130,162,5,60,-1,470,224,241,151,2589
2635,128,16,95,11,1873,244,229,109,726
2982,72,4,134,0,2888,224,232,144,1879
3143,108,23,285,107,3013,252,206,70,2873
2303,318,26,42,19,1106,145,208,198,361
3230,119,17,90,-5,1357,246,223,100,1691
2965,334,21,85,35,3861,166,206,176,2590
3126,333,8,469,-59,1072,202,230,167,1034
3197,210,19,750,113,382,201,254,182,2482
3208,81,6,201,17,4987,228,230,136,2089
3086,167,3,0,0,5314,222,240,154,997
2605,212,3,270,118,779,217,242,162,1031
3212,29,12,124,31,1655,216,214,133,1795
2805,104,12,120,18,630,241,224,111,162
3077,9,10,534,60,1739,209,219,148,874
3422,163,11,659,-30,1307,231,243,143,3940
2785,117,4,201,18,2361,227,236,143,1842
3068,106,19,127,33,4878,248,214,86,216
3338,254,15,60,-7,5166,185,248,201,811
3247,57,10,180,13,3566,227,219,125,1825
3243,83,22,60,-21,2424,244,196,70,4090
2977,331,11,42,10,3773,194,226,172,2455
2998,23,12,190,10,6218,213,214,136,3177
3019,100,24,0,0,630,251,201,65,1822
2173,14,27,228,132,661,183,173,115,450
2718,65,13,30,6,2701,232,212,110,474
2906,37,10,319,39,4170,220,219,133,6415
3197,10,15,551,4,2230,202,209,141,1181
2834,335,12,212,72,3515,192,223,170,5969
2707,77,11,210,14,1371,234,219,115,2135
2898,360,27,306,127,2316,169,179,138,1249
2887,115,21,824,157,2942,251,215,82,1677
2811,8,19,127,28,2430,194,198,137,2874
2605,74,16,180,-14,1195,237,208,98,295
2573,112,7,30,-2,2951,232,233,133,2391
2899,240,22,67,24,2896,174,252,211,2197
3149,266,11,210,23,1614,193,245,191,626
3108,24,18,240,71,2324,207,198,122,960
3010,263,11,564,34,5485,193,246,192,1340
2961,212,25,60,-10,1854,190,254,188,400
3048,162,10,60,-28,860,230,243,144,1698
2644,63,3,180,27,1209,222,233,146,1489
2901,227,21,376,157,2844,185,254,200,1168
2965,66,19,594,138,1260,235,199,88,633
3018,36,8,90,-5,3605,220,222,138,2670
2677,128,9,182,30,1248,235,235,131,301
3403,6,21,285,110,2605,190,195,137,2491
2080,5,23,270,22,785,183,188,135,900
3259,358,11,816,111,6171,202,219,154,1530
3096,162,8,256,-19,6205,228,242,147,2610
2669,235,29,30,5,2596,157,250,218,1779
2349,57,10,0,0,1275,227,220,126,592
3291,287,11,108,15,1585,190,240,189,1454
2924,20,15,417,-7,1931,208,208,134,2998
3011,93,12,0,0,3288,239,222,111,5894
3153,90,5,426,19,4338,227,232,139,1992
3190,178,19,67,7,2073,225,247,147,1530
3035,184,20,330,60,1549,220,249,153,3487
3018,304,5,841,102,5945,206,237,171,3458
2669,31,3,342,17,696,219,233,151,1559
2853,342,15,95,29,108,187,215,167,1236
2862,45,4,402,59,2213,221,230,145,1928
3252,16,7,0,0,6244,214,226,148,218
2257,331,26,247,137,1020,152,198,181,1213
2663,23,12,323,-2,1208,213,215,137,1527
3181,190,12,277,90,3717,220,249,161,680
2656,103,12,67,0,3494,240,225,113,2205
3306,46,14,458,23,1556,224,209,116,5021
2874,53,9,361,51,2247,226,221,129,2255
2509,203,27,212,100,1409,195,252,177,859
2907,39,10,30,2,3479,221,219,132,2412
2882,310,21,366,116,2577,159,221,200,1262
2958,261,10,120,28,2654,195,246,189,457
2589,22,12,480,43,558,212,214,137,2732
2273,340,30,218,161,725,145,183,168,216
3016,45,5,127,15,4298,221,229,144,655
3260,13,14,450,65,1249,205,209,139,335
2800,39,14,679,111,420,220,209,121,1100
3057,97,4,474,23,6443,226,234,143,3258
3226,352,7,170,16,5595,208,229,158,870
3266,313,16,607,67,706,176,227,190,1124
3287,270,20,331,58,3275,163,242,216,1296
2935,34,2,180,14,1719,219,235,153,534
2909,31,10,175,12,1842,218,219,136,2176
3387,90,1,330,105,2136,220,237,153,2848
2888,55,30,190,110,2155,223,163,54,1961
2923,121,15,242,118,2349,245,226,106,1271
2798,70,16,258,32,2017,235,208,100,808
2895,356,23,408,-21,730,175,191,148,242
3105,41,14,108,18,5066,221,209,121,1487
2928,347,13,108,8,1266,195,218,162,3112
2739,47,11,552,82,591,224,215,124,854
2999,188,8,467,100,3666,221,247,159,1020
2964,137,9,497,5,4201,235,237,133,4587
3172,225,1,256,33,2779,217,239,159,3660
3187,233,5,350,-19,646,212,244,169,2219
3372,124,9,180,33,1679,235,234,130,3233
2313,319,36,150,81,1321,108,183,203,1080
3365,84,5,421,43,1233,227,231,139,2491
3195,63,4,201,-20,2858,224,231,143,1804
2694,30,9,201,16,1952,218,220,137,1587
2906,23,26,127,75,335,196,176,105,212
3249,33,8,42,1,4222,219,223,140,1767
2928,164,26,408,177,1864,233,237,118,911
2911,71,19,120,-13,503,237,198,84,2420
3079,124,10,30,5,4430,238,233,125,1008
2576,63,13,242,48,573,231,212,111,1465
3141,11,18,306,65,1142,198,200,136,1100
2420,111,31,285,83,324,254,190,38,832
2481,103,32,212,87,932,253,182,31,938
3244,274,10,836,69,4226,193,243,189,2440
2885,157,15,201,33,3216,235,241,132,3349
3014,349,10,953,216,2869,202,223,160,1065
3139,253,11,228,25,5639,196,247,189,3224
2821,90,2,0,0,2856,222,236,150,4106
2557,106,10,569,31,990,238,228,120,3852
3252,188,13,218,50,1140,221,249,159,589
2975,23,21,228,59,3164,203,191,117,1425
3033,73,17,495,-50,4826,237,205,93,1320
2771,52,8,272,29,1584,225,223,133,1822
3258,28,16,85,21,2046,212,204,124,1359
2885,126,17,212,73,234,246,226,103,1150
3232,274,3,297,34,3097,211,240,167,1549
2768,301,1,30,-3,2980,215,238,161,6292
3265,203,21,390,-61,3092,204,253,175,450
3285,219,12,934,71,636,206,252,180,2812
3274,54,15,234,50,2881,228,207,109,2436
2907,301,12,242,0,2099,186,235,189,1235
2919,118,5,67,9,1064,228,236,142,2265
3172,155,7,67,0,1262,228,241,146,2445
2470,88,12,540,114,633,238,220,110,994
2901,68,22,60,27,5624,236,192,76,1072
3076,38,6,742,17,331,220,227,143,1073
3191,49,16,212,2,5226,225,203,108,1256
2626,126,33,42,23,1476,253,197,44,1033
3044,187,6,0,0,2679,221,244,158,1307
3412,26,12,636,173,3069,214,213,133,2100
2995,119,7,408,30,5200,233,234,133,5604
3118,42,23,495,193,2241,217,184,92,2349
3243,145,27,402,143,3912,245,224,89,2754
2475,125,6,0,0,2138,230,236,139,824
2628,117,6,60,0,1410,231,234,136,5176
2998,254,8,782,102,5835,201,246,183,6266
3206,235,15,297,62,3928,193,252,194,1489
2705,132,12,108,0,1209,239,234,122,2029
3191,29,18,134,96,4831,211,197,117,1761
2274,279,41,108,69,1379,82,209,248,1075
3062,49,10,450,63,1507,224,219,128,2353
3067,58,14,216,0,3371,230,209,109,2928
2848,41,5,162,20,2801,221,229,144,2678
3249,74,10,616,109,1269,232,222,122,2024
3000,229,32,108,49,1426,157,249,214,1123
3091,310,8,124,1,270,198,235,176,1998
2995,63,6,450,76,4866,226,227,135,6092
3257,72,14,309,34,3415,235,213,106,2966
3182,157,16,616,118,5791,236,241,129,1320
2937,45,16,300,38,1528,223,204,111,841
2117,300,34,277,222,297,106,203,226,295
3179,45,13,270,-7,2689,223,210,119,1138
3297,8,14,242,58,3420,203,212,145,2368
2669,16,7,0,0,1594,214,226,148,1140
2795,270,6,270,121,1376,205,242,176,698
2544,205,21,234,62,882,202,254,178,1019
2800,86,14,485,70,2868,240,216,103,1784
3162,16,20,997,109,2856,199,194,127,2290
3069,84,15,85,16,2571,240,213,100,3113
2290,355,22,234,93,1201,179,195,150,806
3057,64,20,258,42,4578,234,195,85,830
3156,52,11,362,86,5005,226,217,124,3097
3067,56,5,30,0,1358,224,228,140,3159
2974,49,19,283,14,408,224,196,99,1655
2399,51,14,30,5,792,226,210,115,1124
2951,3,15,570,115,2596,198,210,148,1418
2970,341,16,256,68,1790,184,214,168,1032
3068,72,7,108,-5,819,228,227,133,1468
2392,26,6,60,9,582,217,227,146,684
2914,7,16,511,95,1530,199,207,143,2826
3043,357,9,365,44,2856,206,224,156,1822
3057,82,21,150,56,1988,243,199,77,2952
3117,307,9,268,-1,2230,195,235,180,2355
3078,95,8,323,-24,1047,233,229,128,924
2449,249,23,85,38,1421,165,249,217,642
3027,356,21,750,158,2496,181,197,150,1921
3227,346,9,228,29,738,203,226,161,1289
2094,333,12,212,90,300,193,225,171,618
2659,107,16,124,5,1803,245,220,99,430
3252,318,12,175,23,4093,187,229,181,1209
3028,306,6,285,79,1226,203,237,173,2058
3178,159,12,812,137,937,233,242,138,2067
3242,155,11,240,29,5799,233,241,139,1150
2138,20,34,67,38,912,175,147,89,277
2835,78,28,42,13,324,242,177,46,306
2813,87,33,391,177,960,246,166,21,738
2585,120,5,270,15,2860,229,235,140,2704
3026,214,12,127,16,3238,208,251,177,1044
3381,342,15,395,69,1570,188,217,167,2079
3230,132,7,268,76,3382,231,237,138,797
2946,349,15,212,63,3397,190,213,160,1698
2976,208,9,459,55,2028,213,249,171,2103
3027,323,14,255,69,2156,184,225,180,1158
3276,93,15,67,6,3352,242,216,100,1341
2935,243,11,30,4,4084,199,249,188,534
3195,270,8,446,60,459,199,243,183,2730
3174,324,17,0,0,3729,175,220,183,1779
2846,169,8,240,30,3085,227,244,149,2734
2647,28,9,175,22,216,217,220,139,420
3160,346,14,0,0,4104,191,217,163,285
2986,23,22,330,164,360,202,189,116,836
2915,336,14,95,14,1328,187,220,171,607
2513,335,23,42,15,666,161,202,176,1329
2448,346,12,390,178,870,196,220,163,895
2959,35,11,0,0,5884,219,215,131,3492
2612,296,23,210,94,1148,149,226,214,1632
2988,122,22,180,52,1734,251,217,82,2711
2998,13,6,0,0,5210,214,227,150,2024
3115,107,9,258,34,1328,235,230,126,2758
2624,105,21,0,0,1914,250,208,76,834
3175,115,13,390,66,3032,242,227,113,3245
3703,6,10,1114,294,5109,208,222,150,3321
3205,87,13,295,30,3449,239,218,108,4495
3220,99,18,212,27,2557,247,212,87,1518
2975,35,8,175,22,2096,219,223,139,1289
2921,320,11,134,7,3607,192,230,177,2372
3481,116,19,726,196,2284,249,218,89,1369
3370,342,14,830,99,1187,190,218,166,1860
2885,69,21,90,44,1099,237,195,80,1731
2841,140,7,60,0,2977,231,238,140,3019
3065,239,6,162,34,3150,210,245,173,1249
3260,86,4,726,69,3629,225,233,144,2580
3293,342,20,558,95,1095,174,205,167,1651
3299,45,5,60,-4,4482,221,229,143,3833
2853,315,23,150,51,4387,152,214,199,484
3128,86,3,268,26,4562,224,234,145,1784
2897,59,20,30,4,2072,231,193,86,1470
3294,129,10,361,47,1464,236,234,128,2184
3177,202,20,977,402,1181,207,253,174,1443
2787,254,30,270,138,1840,139,243,232,1421
3162,40,16,95,-13,1426,220,203,113,2654
3194,45,3,582,11,5356,220,233,150,2177
3109,162,19,607,78,5808,235,241,129,1495
3291,350,18,511,166,3734,185,208,159,3661
1962,87,20,124,50,124,245,203,79,541
3236,103,13,382,60,5448,241,224,110,2852
3275,126,10,295,20,1001,238,233,125,1869
2970,298,13,216,42,1380,185,235,191,3175
2635,67,9,297,57,1248,229,222,125,792
2993,296,23,134,28,516,149,226,214,1627
2854,103,11,391,52,1012,238,226,118,2250
3269,153,19,127,33,3836,239,238,121,3979
2886,309,25,150,43,1570,144,214,207,1211
2636,164,10,60,8,1329,229,243,146,5309
2867,117,2,0,0,1578,223,237,150,2634
2928,211,6,480,15,3636,216,245,166,4090
3226,176,12,268,33,4075,226,246,150,2058
3464,147,17,212,57,4133,241,236,117,4214
2804,33,27,240,76,993,203,170,88,2071
3160,78,26,457,-34,787,243,184,55,1146
3202,245,4,524,30,5966,212,243,169,2256
2945,196,15,153,26,5316,215,251,167,3046
2844,354,9,67,10,3746,205,224,157,6405
2963,73,5,390,18,4226,226,230,139,4540
2868,36,15,175,3,1622,218,205,119,2279
2703,173,13,240,42,2110,228,246,148,1584
2667,196,28,175,59,1932,201,249,165,1338
2525,62,4,30,-1,2135,223,232,145,2106
2581,148,7,108,24,1964,230,240,142,582
2144,257,26,67,31,840,150,245,227,297
2571,134,15,60,-6,2469,242,232,116,2143
3164,37,22,361,126,3420,214,186,98,1714
2911,124,3,60,1,1470,225,237,146,1839
3121,337,4,124,9,780,212,234,161,1940
3051,265,14,638,365,2273,184,246,200,1412
2967,354,9,30,1,782,206,225,158,2617
3136,49,18,210,18,2716,225,198,101,1116
3171,207,3,480,-35,518,217,242,161,2007
2916,292,11,297,28,1273,189,238,189,1766
3182,43,12,631,123,1651,222,213,124,3275
3314,13,5,470,86,3848,215,229,151,1471
2922,2,11,201,37,1731,205,219,151,1383
3118,260,4,108,-2,2188,210,242,170,2107
2813,353,4,170,21,1681,213,233,158,1445
3368,306,14,824,132,999,180,231,191,2176
2240,40,33,108,24,524,203,151,61,1025
2645,80,12,361,75,819,236,218,111,2455
2617,122,18,240,58,1591,248,222,95,2457
3074,149,21,120,19,4681,242,234,111,3031
3233,313,10,433,212,2766,192,232,180,2860
3080,64,12,60,-5,4159,231,215,114,2836
2889,182,6,30,-1,1937,222,244,157,2210
3024,111,8,190,-10,2571,234,231,129,1342
3327,51,6,408,103,2967,223,227,139,3288
2054,333,33,182,32,192,129,180,180,234
3009,94,13,150,29,1087,240,220,107,2295
3071,320,16,323,46,4711,177,223,186,2910
2621,156,13,60,-27,2624,235,241,134,1879
2972,118,8,190,20,4555,234,233,130,5568
3001,56,7,30,-2,3478,225,226,135,5222
3032,22,9,361,60,4982,214,220,141,3704
2936,135,14,285,-2,4264,241,233,117,5753
3302,96,4,85,-8,4496,227,233,141,3871
3166,67,6,120,-6,2001,227,228,135,595
3039,337,5,323,77,3129,208,232,163,1209
2632,50,19,371,47,1006,225,196,97,1608
2810,92,13,180,-2,3261,240,219,107,2568
3383,310,8,268,27,1613,197,234,177,806
3058,55,26,162,9,1216,226,174,66,2527
2081,118,17,0,0,570,246,223,100,618
2838,2,6,150,34,2408,211,228,154,2022
3116,77,8,30,-9,3051,231,225,127,5357
2443,21,20,30,0,750,203,193,121,342
2331,133,30,306,37,1041,251,210,63,601
2662,314,20,108,27,1100,163,220,195,1972
2894,88,7,42,3,1758,231,229,131,914
3116,13,8,108,7,1485,213,225,149,1253
3273,152,4,424,97,3446,224,239,151,2854
3055,129,26,285,119,1722,251,214,73,2758
2394,267,24,0,0,589,153,241,224,1050
2693,91,12,30,-5,2088,238,221,111,6899
3046,340,14,95,18,330,190,219,167,1132
2995,45,6,268,46,4334,222,227,141,5124
2781,28,9,30,3,1530,217,220,138,1657
2809,235,23,285,28,1471,175,253,209,1452
3201,27,13,127,0,3181,214,212,132,4925
3417,56,11,342,68,2848,227,218,123,1380
3203,148,16,124,13,1465,240,237,121,2445
3189,93,5,192,8,5527,228,232,138,2574
2870,72,10,201,30,3852,231,221,122,6308
3269,108,7,234,29,5158,232,232,133,601
2892,18,12,295,56,2329,210,214,139,1338
2859,124,15,85,8,2930,245,227,107,2683
3018,317,27,360,-85,1153,139,205,201,2888
2942,10,12,201,23,4616,207,216,145,5962
3386,333,18,872,243,4191,176,214,176,2509
2911,61,16,390,56,691,231,206,103,966
3065,109,14,277,54,1195,243,224,108,997
2969,260,17,240,36,1177,176,247,208,532
2365,6,20,0,0,1110,191,196,138,808
2839,81,14,42,0,3323,238,214,103,4957
3255,15,7,60,3,4156,214,226,149,1784
2317,285,13,150,55,1036,183,240,196,532
3144,254,9,607,59,175,200,246,185,2563
2835,90,10,350,1,2896,235,224,120,2594
2550,89,10,170,29,335,236,224,119,1410
3367,227,10,467,116,3505,205,250,181,350
2532,212,16,42,4,1150,205,253,180,1382
3041,211,6,755,174,6012,216,245,166,3695
2096,338,8,0,0,1377,204,229,165,872
3246,66,16,60,20,4578,234,206,98,1256
2850,45,13,306,58,4345,223,210,119,5305
2284,341,41,210,140,1173,106,147,159,1395
3162,121,18,300,53,2992,247,223,98,3273
2820,42,17,390,85,1765,220,201,111,2700
2395,50,20,212,22,967,224,192,93,741
2957,88,7,95,1,2310,231,228,129,1560
3140,7,8,300,35,1549,211,225,151,1100
2897,347,8,150,6,1345,206,228,160,1630
3156,336,5,552,9,2821,209,233,162,300
2894,95,11,361,-19,553,238,223,114,1869
3361,6,10,30,5,5072,208,222,150,3601
2465,203,27,150,59,1275,195,252,177,967
3081,306,6,450,27,2603,202,236,174,1976
3185,135,8,153,10,3548,233,237,135,4562
2711,232,33,301,77,3160,148,247,219,1595
2287,136,28,67,31,1385,250,215,73,499
3239,356,15,992,222,2078,196,213,154,2205
3093,150,13,258,37,4024,236,239,130,541
2890,62,13,418,54,1746,230,213,113,2916
3289,338,4,454,24,5850,210,233,162,616
2821,103,13,366,56,1907,242,222,108,2830
2528,128,9,190,18,484,235,235,131,240
3168,114,9,376,36,540,236,231,125,5660
